WARNING:bayesflow:
When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use

with torch.enable_grad():
    ...

in contexts where you need gradients (e.g. custom training loops).
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 0 Model: 0 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|   blocks.res_blocks.0.dense.weight   |    5376    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    5376    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 276746
gaussian_flat0_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 16.2219, Valid Loss: 16.3094
Epoch 2/1000, Loss: 15.1076, Valid Loss: 18.6548
Epoch 3/1000, Loss: 15.7172, Valid Loss: 15.0455
Epoch 4/1000, Loss: 16.0213, Valid Loss: 16.8631
Epoch 5/1000, Loss: 15.4534, Valid Loss: 19.0241
Epoch 6/1000, Loss: 16.8131, Valid Loss: 13.6442
Epoch 7/1000, Loss: 15.0895, Valid Loss: 13.7557
Epoch 8/1000, Loss: 15.0859, Valid Loss: 17.5059
Epoch 9/1000, Loss: 14.5527, Valid Loss: 14.6443
Epoch 10/1000, Loss: 15.0639, Valid Loss: 14.4130
Epoch 11/1000, Loss: 14.3152, Valid Loss: 13.9318
Epoch 12/1000, Loss: 15.3687, Valid Loss: 13.3311
Epoch 13/1000, Loss: 14.6064, Valid Loss: 13.0185
Epoch 14/1000, Loss: 14.2905, Valid Loss: 13.8455
Epoch 15/1000, Loss: 14.8780, Valid Loss: 14.3864
Epoch 16/1000, Loss: 15.4731, Valid Loss: 16.4369
Epoch 17/1000, Loss: 14.3857, Valid Loss: 14.5387
Epoch 18/1000, Loss: 14.0331, Valid Loss: 15.1986
Epoch 19/1000, Loss: 15.4300, Valid Loss: 13.8689
Epoch 20/1000, Loss: 14.4665, Valid Loss: 20.4222
Epoch 21/1000, Loss: 14.3890, Valid Loss: 10.6821
Epoch 22/1000, Loss: 15.0888, Valid Loss: 14.4243
Epoch 23/1000, Loss: 15.5620, Valid Loss: 19.3822
Epoch 24/1000, Loss: 14.1192, Valid Loss: 12.3465
Epoch 25/1000, Loss: 15.0065, Valid Loss: 14.4213
Epoch 26/1000, Loss: 15.6595, Valid Loss: 13.1440
Epoch 27/1000, Loss: 14.6609, Valid Loss: 14.5865
Epoch 28/1000, Loss: 14.7033, Valid Loss: 16.0160
Epoch 29/1000, Loss: 15.0496, Valid Loss: 17.6963
Epoch 30/1000, Loss: 14.5477, Valid Loss: 13.1862
Epoch 31/1000, Loss: 14.9336, Valid Loss: 13.3896
Epoch 32/1000, Loss: 14.5558, Valid Loss: 14.0099
Epoch 33/1000, Loss: 14.8244, Valid Loss: 13.6010
Epoch 34/1000, Loss: 15.1064, Valid Loss: 11.2679
Epoch 35/1000, Loss: 15.3047, Valid Loss: 16.4359
Epoch 36/1000, Loss: 14.0751, Valid Loss: 20.0313
Epoch 704/1000, Loss: 14.3464, Valid Loss: 15.0882
Epoch 705/1000, Loss: 15.4364, Valid Loss: 15.4416
Epoch 706/1000, Loss: 13.9288, Valid Loss: 13.4602
Epoch 707/1000, Loss: 14.9485, Valid Loss: 16.1062
Epoch 708/1000, Loss: 14.1118, Valid Loss: 15.1711
Epoch 709/1000, Loss: 14.5755, Valid Loss: 16.0699
Epoch 710/1000, Loss: 14.8001, Valid Loss: 13.6437
Epoch 711/1000, Loss: 13.8842, Valid Loss: 13.9198
Epoch 712/1000, Loss: 15.2038, Valid Loss: 13.9940
Epoch 713/1000, Loss: 14.1087, Valid Loss: 14.9122
Epoch 714/1000, Loss: 14.0427, Valid Loss: 14.2810
Epoch 715/1000, Loss: 14.8970, Valid Loss: 12.2819
Epoch 716/1000, Loss: 13.9605, Valid Loss: 12.7624
Epoch 717/1000, Loss: 14.2431, Valid Loss: 14.1094
Epoch 718/1000, Loss: 13.6788, Valid Loss: 13.1512
Epoch 719/1000, Loss: 14.3998, Valid Loss: 12.6815
Epoch 720/1000, Loss: 14.6594, Valid Loss: 17.2334
Epoch 721/1000, Loss: 14.2842, Valid Loss: 13.0305
Epoch 722/1000, Loss: 14.8630, Valid Loss: 14.2079
Epoch 723/1000, Loss: 14.8522, Valid Loss: 13.9485
Epoch 724/1000, Loss: 13.8780, Valid Loss: 15.1894
Epoch 725/1000, Loss: 13.3860, Valid Loss: 16.3208
Epoch 726/1000, Loss: 14.8884, Valid Loss: 22.0853
Epoch 727/1000, Loss: 13.9103, Valid Loss: 22.3472
Epoch 728/1000, Loss: 14.6624, Valid Loss: 11.8819
Epoch 729/1000, Loss: 15.3890, Valid Loss: 16.6895
Epoch 730/1000, Loss: 14.8492, Valid Loss: 12.0968
Epoch 731/1000, Loss: 15.3065, Valid Loss: 12.5469
Epoch 732/1000, Loss: 13.9034, Valid Loss: 14.3710
Epoch 733/1000, Loss: 15.1642, Valid Loss: 15.0743
Epoch 734/1000, Loss: 15.6111, Valid Loss: 16.4180
Epoch 735/1000, Loss: 13.6420, Valid Loss: 14.1808
Epoch 736/1000, Loss: 14.0849, Valid Loss: 13.0282
Epoch 737/1000, Loss: 13.7240, Valid Loss: 16.3302
Epoch 738/1000, Loss: 14.5376, Valid Loss: 12.8787
Epoch 739/1000, Loss: 15.0890, Valid Loss: 18.9081
Epoch 740/1000, Loss: 13.9846, Valid Loss: 14.0893
Epoch 741/1000, Loss: 15.2322, Valid Loss: 14.5434
Epoch 742/1000, Loss: 14.2804, Valid Loss: 16.6600
Epoch 743/1000, Loss: 13.7335, Valid Loss: 15.5830
Epoch 744/1000, Loss: 14.5564, Valid Loss: 15.4004
Epoch 745/1000, Loss: 14.3394, Valid Loss: 13.8961
Epoch 746/1000, Loss: 15.0042, Valid Loss: 14.0149
Epoch 747/1000, Loss: 14.3455, Valid Loss: 11.4718
Epoch 748/1000, Loss: 14.0686, Valid Loss: 13.6158
Epoch 749/1000, Loss: 13.4053, Valid Loss: 15.0006
Epoch 750/1000, Loss: 14.0107, Valid Loss: 11.4996
Epoch 751/1000, Loss: 13.6475, Valid Loss: 15.7786
Epoch 752/1000, Loss: 14.1534, Valid Loss: 13.9852
Epoch 753/1000, Loss: 12.9880, Valid Loss: 13.2347
Epoch 754/1000, Loss: 14.1721, Valid Loss: 12.2627
Epoch 755/1000, Loss: 14.4064, Valid Loss: 11.3793
Epoch 756/1000, Loss: 15.6689, Valid Loss: 12.0108
Epoch 757/1000, Loss: 13.7646, Valid Loss: 17.5314
Epoch 758/1000, Loss: 14.3534, Valid Loss: 14.7854
Epoch 759/1000, Loss: 14.5493, Valid Loss: 14.2468
Epoch 760/1000, Loss: 15.0480, Valid Loss: 14.0237
Epoch 761/1000, Loss: 14.2996, Valid Loss: 12.8848
Epoch 762/1000, Loss: 14.0759, Valid Loss: 12.0488
Epoch 763/1000, Loss: 13.6550, Valid Loss: 11.5829
Epoch 764/1000, Loss: 14.0611, Valid Loss: 13.5635
Epoch 765/1000, Loss: 13.9874, Valid Loss: 11.6228
Epoch 766/1000, Loss: 13.9208, Valid Loss: 15.5206
Epoch 767/1000, Loss: 14.9181, Valid Loss: 17.5956
Epoch 768/1000, Loss: 13.5582, Valid Loss: 13.2804
Epoch 769/1000, Loss: 14.6682, Valid Loss: 13.3842
Epoch 770/1000, Loss: 13.8958, Valid Loss: 12.5182
Epoch 771/1000, Loss: 13.8269, Valid Loss: 11.7837
Epoch 772/1000, Loss: 13.8116, Valid Loss: 14.6057
Epoch 773/1000, Loss: 14.0446, Valid Loss: 13.1558
Epoch 774/1000, Loss: 13.8250, Valid Loss: 15.2021
Epoch 775/1000, Loss: 13.8090, Valid Loss: 12.6409
Epoch 776/1000, Loss: 13.7624, Valid Loss: 17.7026
Epoch 777/1000, Loss: 13.5759, Valid Loss: 12.4454
Epoch 778/1000, Loss: 14.5127, Valid Loss: 15.7132
Epoch 779/1000, Loss: 13.7104, Valid Loss: 19.9104
Epoch 780/1000, Loss: 14.6432, Valid Loss: 13.5054
Epoch 781/1000, Loss: 14.8469, Valid Loss: 15.9300
Epoch 782/1000, Loss: 14.3619, Valid Loss: 19.8613
Epoch 783/1000, Loss: 14.5975, Valid Loss: 17.7254
Epoch 784/1000, Loss: 14.7162, Valid Loss: 16.1449
Epoch 785/1000, Loss: 14.5945, Valid Loss: 13.4940
Epoch 786/1000, Loss: 15.1922, Valid Loss: 14.0775
Epoch 787/1000, Loss: 14.3598, Valid Loss: 13.5578
Epoch 788/1000, Loss: 14.8456, Valid Loss: 17.5088
Epoch 789/1000, Loss: 13.8798, Valid Loss: 15.8005
Epoch 790/1000, Loss: 13.8799, Valid Loss: 12.7384
Epoch 791/1000, Loss: 13.6092, Valid Loss: 13.1422
Epoch 792/1000, Loss: 13.6113, Valid Loss: 13.4726
Epoch 793/1000, Loss: 13.8478, Valid Loss: 13.2027
Epoch 794/1000, Loss: 13.2556, Valid Loss: 13.1708
Epoch 795/1000, Loss: 14.0511, Valid Loss: 15.2121
Epoch 796/1000, Loss: 14.1417, Valid Loss: 14.0026
Epoch 797/1000, Loss: 13.8232, Valid Loss: 13.8391
Epoch 798/1000, Loss: 14.4023, Valid Loss: 10.9041
Epoch 799/1000, Loss: 14.1798, Valid Loss: 17.5347
Epoch 800/1000, Loss: 14.6430, Valid Loss: 13.8412
Epoch 801/1000, Loss: 14.2834, Valid Loss: 12.6928
Epoch 802/1000, Loss: 14.0500, Valid Loss: 13.5899
Epoch 803/1000, Loss: 13.9349, Valid Loss: 13.5229
Epoch 804/1000, Loss: 14.6060, Valid Loss: 14.4489
Epoch 805/1000, Loss: 15.2646, Valid Loss: 12.1746
Epoch 806/1000, Loss: 14.2533, Valid Loss: 12.8529
Epoch 807/1000, Loss: 15.0701, Valid Loss: 14.2171
Epoch 808/1000, Loss: 13.9024, Valid Loss: 12.9024
Epoch 809/1000, Loss: 14.3522, Valid Loss: 18.4363
Epoch 810/1000, Loss: 13.8333, Valid Loss: 11.5359
Epoch 811/1000, Loss: 14.1835, Valid Loss: 12.9067
Epoch 812/1000, Loss: 14.5263, Valid Loss: 16.0695
Epoch 813/1000, Loss: 15.9595, Valid Loss: 13.8204
Epoch 814/1000, Loss: 13.7498, Valid Loss: 16.4130
Epoch 815/1000, Loss: 13.9899, Valid Loss: 14.8563
Epoch 816/1000, Loss: 14.4334, Valid Loss: 14.6568
Epoch 817/1000, Loss: 14.2571, Valid Loss: 11.9646
Epoch 818/1000, Loss: 14.4407, Valid Loss: 14.2128
Epoch 819/1000, Loss: 13.9823, Valid Loss: 12.3718
Epoch 820/1000, Loss: 14.6123, Valid Loss: 14.8310
Epoch 821/1000, Loss: 13.7549, Valid Loss: 14.1055
Epoch 822/1000, Loss: 14.7692, Valid Loss: 13.4747
Epoch 823/1000, Loss: 14.6023, Valid Loss: 11.9119
Epoch 824/1000, Loss: 13.4973, Valid Loss: 12.5775
Epoch 825/1000, Loss: 15.9893, Valid Loss: 14.8233
Epoch 826/1000, Loss: 14.0126, Valid Loss: 15.2421
Epoch 827/1000, Loss: 14.1836, Valid Loss: 12.8069
Epoch 828/1000, Loss: 13.9244, Valid Loss: 14.0258
Epoch 829/1000, Loss: 13.7674, Valid Loss: 11.8310
Epoch 830/1000, Loss: 14.3830, Valid Loss: 12.3640
Epoch 831/1000, Loss: 14.7369, Valid Loss: 21.4341
Epoch 832/1000, Loss: 13.2940, Valid Loss: 14.5017
Epoch 833/1000, Loss: 15.5142, Valid Loss: 13.2018
Epoch 834/1000, Loss: 14.4122, Valid Loss: 17.3337
Epoch 835/1000, Loss: 13.5089, Valid Loss: 12.9690
Epoch 836/1000, Loss: 14.1789, Valid Loss: 16.6107
Epoch 837/1000, Loss: 14.4719, Valid Loss: 15.2678
Epoch 838/1000, Loss: 14.2238, Valid Loss: 13.0052
Epoch 839/1000, Loss: 15.0436, Valid Loss: 13.8627
Epoch 840/1000, Loss: 14.7896, Valid Loss: 15.6437
Epoch 841/1000, Loss: 14.0257, Valid Loss: 12.7463
Epoch 842/1000, Loss: 15.0722, Valid Loss: 13.1534
Epoch 843/1000, Loss: 14.5184, Valid Loss: 16.3110
Epoch 844/1000, Loss: 14.4367, Valid Loss: 13.3936
Epoch 845/1000, Loss: 14.8624, Valid Loss: 14.2479
Epoch 846/1000, Loss: 13.7275, Valid Loss: 14.5191
Epoch 847/1000, Loss: 13.7269, Valid Loss: 15.2610
Epoch 848/1000, Loss: 14.5859, Valid Loss: 12.9222
Epoch 849/1000, Loss: 14.2087, Valid Loss: 15.0569
Epoch 850/1000, Loss: 14.1108, Valid Loss: 14.4071
Epoch 851/1000, Loss: 14.3013, Valid Loss: 15.4481
Epoch 852/1000, Loss: 14.1714, Valid Loss: 19.1585
Epoch 853/1000, Loss: 14.1340, Valid Loss: 13.5681
Epoch 854/1000, Loss: 14.0869, Valid Loss: 14.0054
Epoch 855/1000, Loss: 14.5093, Valid Loss: 11.8524
Epoch 856/1000, Loss: 14.7222, Valid Loss: 19.4675
Epoch 857/1000, Loss: 15.1737, Valid Loss: 13.3627
Epoch 858/1000, Loss: 14.3644, Valid Loss: 11.1100
Epoch 859/1000, Loss: 14.8716, Valid Loss: 19.2093
Epoch 860/1000, Loss: 14.8497, Valid Loss: 14.2494
Epoch 861/1000, Loss: 14.2754, Valid Loss: 12.2498
Epoch 862/1000, Loss: 13.9286, Valid Loss: 15.9555
Epoch 863/1000, Loss: 14.6865, Valid Loss: 15.1205
Epoch 864/1000, Loss: 14.2539, Valid Loss: 19.7647
Epoch 865/1000, Loss: 14.4005, Valid Loss: 13.5699
Epoch 866/1000, Loss: 15.9661, Valid Loss: 15.0368
Epoch 867/1000, Loss: 14.9494, Valid Loss: 13.8454
Epoch 868/1000, Loss: 13.8583, Valid Loss: 11.9955
Epoch 869/1000, Loss: 14.9194, Valid Loss: 13.2956
Epoch 870/1000, Loss: 15.0339, Valid Loss: 13.9211
Epoch 871/1000, Loss: 16.4995, Valid Loss: 18.3227
Epoch 872/1000, Loss: 13.9390, Valid Loss: 12.4817
Epoch 873/1000, Loss: 13.9724, Valid Loss: 13.6751
Epoch 874/1000, Loss: 14.6723, Valid Loss: 11.3229
Epoch 875/1000, Loss: 14.5476, Valid Loss: 11.8403
Epoch 876/1000, Loss: 14.0876, Valid Loss: 15.2702
Epoch 877/1000, Loss: 14.2559, Valid Loss: 17.6364
Epoch 878/1000, Loss: 13.9829, Valid Loss: 12.8301
Epoch 879/1000, Loss: 13.8340, Valid Loss: 11.4433
Epoch 880/1000, Loss: 14.0196, Valid Loss: 12.0074
Epoch 881/1000, Loss: 14.2959, Valid Loss: 11.9708
Epoch 882/1000, Loss: 14.3130, Valid Loss: 14.4063
Epoch 883/1000, Loss: 14.0064, Valid Loss: 16.0888
Epoch 884/1000, Loss: 14.9272, Valid Loss: 14.1386
Epoch 885/1000, Loss: 13.7307, Valid Loss: 16.9901
Epoch 886/1000, Loss: 13.4091, Valid Loss: 16.4925
Epoch 887/1000, Loss: 14.0699, Valid Loss: 16.3972
Epoch 888/1000, Loss: 15.3152, Valid Loss: 15.3691
Epoch 889/1000, Loss: 13.3986, Valid Loss: 14.0102
Epoch 890/1000, Loss: 14.2887, Valid Loss: 11.2283
Epoch 891/1000, Loss: 13.8379, Valid Loss: 12.7681
Epoch 892/1000, Loss: 13.9973, Valid Loss: 16.2900
Epoch 893/1000, Loss: 15.3802, Valid Loss: 13.3249
Epoch 894/1000, Loss: 14.6036, Valid Loss: 13.1038
Epoch 895/1000, Loss: 14.4001, Valid Loss: 17.5757
Epoch 896/1000, Loss: 14.4547, Valid Loss: 11.9122
Epoch 897/1000, Loss: 14.6653, Valid Loss: 15.0644
Epoch 898/1000, Loss: 14.6639, Valid Loss: 15.4746
Epoch 899/1000, Loss: 13.8580, Valid Loss: 12.9926
Epoch 900/1000, Loss: 14.4114, Valid Loss: 14.8482
Epoch 901/1000, Loss: 13.9843, Valid Loss: 21.1929
Epoch 902/1000, Loss: 14.9252, Valid Loss: 15.3531
Epoch 903/1000, Loss: 14.0760, Valid Loss: 16.7411
Epoch 904/1000, Loss: 15.5475, Valid Loss: 12.6229
Epoch 905/1000, Loss: 14.1742, Valid Loss: 13.9518
Epoch 906/1000, Loss: 14.9399, Valid Loss: 12.6189
Epoch 907/1000, Loss: 14.0391, Valid Loss: 16.1104
Epoch 908/1000, Loss: 15.0415, Valid Loss: 14.4488
Epoch 909/1000, Loss: 15.6527, Valid Loss: 17.0831
Epoch 910/1000, Loss: 14.2667, Valid Loss: 13.4751
Epoch 911/1000, Loss: 14.1726, Valid Loss: 12.3001
Epoch 912/1000, Loss: 14.4157, Valid Loss: 14.6760
Epoch 913/1000, Loss: 14.9337, Valid Loss: 12.5284
Epoch 914/1000, Loss: 14.1453, Valid Loss: 14.9815
Epoch 915/1000, Loss: 14.4304, Valid Loss: 14.0922
Epoch 916/1000, Loss: 14.2877, Valid Loss: 13.1997
Epoch 917/1000, Loss: 14.0260, Valid Loss: 14.7991
Epoch 918/1000, Loss: 14.8295, Valid Loss: 15.5197
Epoch 919/1000, Loss: 14.9987, Valid Loss: 15.2738
Epoch 920/1000, Loss: 15.0992, Valid Loss: 17.7254
Epoch 921/1000, Loss: 14.2231, Valid Loss: 12.8584
Epoch 922/1000, Loss: 15.2898, Valid Loss: 16.1257
Epoch 923/1000, Loss: 14.8622, Valid Loss: 13.0844
Epoch 924/1000, Loss: 14.2816, Valid Loss: 12.6722
Epoch 925/1000, Loss: 13.6988, Valid Loss: 11.5702
Epoch 926/1000, Loss: 15.7650, Valid Loss: 13.7964
Epoch 927/1000, Loss: 14.0753, Valid Loss: 12.5145
Epoch 928/1000, Loss: 14.5576, Valid Loss: 13.3908
Epoch 929/1000, Loss: 13.4481, Valid Loss: 16.5207
Epoch 930/1000, Loss: 13.6664, Valid Loss: 13.7564
Epoch 931/1000, Loss: 14.3772, Valid Loss: 13.4259
Epoch 932/1000, Loss: 14.2655, Valid Loss: 13.5564
Epoch 933/1000, Loss: 15.6139, Valid Loss: 14.7746
Epoch 934/1000, Loss: 15.1857, Valid Loss: 11.0938
Epoch 935/1000, Loss: 14.2339, Valid Loss: 17.0314
Epoch 936/1000, Loss: 13.8412, Valid Loss: 19.3850
Epoch 937/1000, Loss: 13.9317, Valid Loss: 19.4861
Epoch 938/1000, Loss: 13.5250, Valid Loss: 12.9496
Epoch 939/1000, Loss: 14.6025, Valid Loss: 13.2754
Epoch 940/1000, Loss: 14.2293, Valid Loss: 12.0026
Epoch 941/1000, Loss: 13.8476, Valid Loss: 14.1234
Epoch 942/1000, Loss: 14.9141, Valid Loss: 15.0295
Epoch 943/1000, Loss: 13.4874, Valid Loss: 13.6128
Epoch 944/1000, Loss: 14.2836, Valid Loss: 12.2064
Epoch 945/1000, Loss: 13.2943, Valid Loss: 14.4771
Epoch 946/1000, Loss: 13.4727, Valid Loss: 13.2542
Epoch 947/1000, Loss: 14.4489, Valid Loss: 14.6740
Epoch 948/1000, Loss: 14.5335, Valid Loss: 12.7340
Epoch 949/1000, Loss: 14.5261, Valid Loss: 16.7618
Epoch 950/1000, Loss: 14.9076, Valid Loss: 15.2538
Epoch 951/1000, Loss: 13.6313, Valid Loss: 11.8398
Epoch 952/1000, Loss: 14.8518, Valid Loss: 13.5059
Epoch 953/1000, Loss: 13.9411, Valid Loss: 12.2567
Epoch 954/1000, Loss: 15.3687, Valid Loss: 16.4548
Epoch 955/1000, Loss: 16.1581, Valid Loss: 13.0012
Epoch 956/1000, Loss: 14.1280, Valid Loss: 12.8942
Epoch 957/1000, Loss: 15.2231, Valid Loss: 15.8743
Epoch 958/1000, Loss: 14.1182, Valid Loss: 17.4712
Epoch 959/1000, Loss: 14.8389, Valid Loss: 13.5924
Epoch 960/1000, Loss: 14.5256, Valid Loss: 17.1383
Epoch 961/1000, Loss: 14.6455, Valid Loss: 16.2926
Epoch 962/1000, Loss: 14.3630, Valid Loss: 11.1880
Epoch 963/1000, Loss: 14.3351, Valid Loss: 19.3062
Epoch 964/1000, Loss: 15.2321, Valid Loss: 16.7717
Epoch 965/1000, Loss: 13.9635, Valid Loss: 11.9536
Epoch 966/1000, Loss: 14.0131, Valid Loss: 12.1876
Epoch 967/1000, Loss: 13.8267, Valid Loss: 11.8500
Epoch 968/1000, Loss: 14.5380, Valid Loss: 12.3714
Epoch 969/1000, Loss: 14.5394, Valid Loss: 16.2947
Epoch 970/1000, Loss: 14.2671, Valid Loss: 12.2228
Epoch 971/1000, Loss: 14.0923, Valid Loss: 14.7620
Epoch 972/1000, Loss: 13.5584, Valid Loss: 13.7248
Epoch 973/1000, Loss: 14.1224, Valid Loss: 20.7386
Epoch 974/1000, Loss: 14.7172, Valid Loss: 14.3585
Epoch 975/1000, Loss: 14.7297, Valid Loss: 12.1389
Epoch 976/1000, Loss: 13.4457, Valid Loss: 13.1657
Epoch 977/1000, Loss: 14.8564, Valid Loss: 25.0337
Epoch 978/1000, Loss: 14.6939, Valid Loss: 16.9292
Epoch 979/1000, Loss: 15.0140, Valid Loss: 12.8086
Epoch 980/1000, Loss: 13.9670, Valid Loss: 13.7457
Epoch 981/1000, Loss: 14.1918, Valid Loss: 11.3166
Epoch 982/1000, Loss: 14.1434, Valid Loss: 17.4666
Epoch 983/1000, Loss: 14.1845, Valid Loss: 14.2161
Epoch 984/1000, Loss: 14.8779, Valid Loss: 19.0963
Epoch 985/1000, Loss: 14.6936, Valid Loss: 15.3242
Epoch 986/1000, Loss: 14.8977, Valid Loss: 12.3511
Epoch 987/1000, Loss: 14.5055, Valid Loss: 13.3049
Epoch 988/1000, Loss: 14.3125, Valid Loss: 14.0144
Epoch 989/1000, Loss: 14.0918, Valid Loss: 16.1717
Epoch 990/1000, Loss: 15.1515, Valid Loss: 15.0352
Epoch 991/1000, Loss: 15.0175, Valid Loss: 12.9925
Epoch 992/1000, Loss: 14.5463, Valid Loss: 11.1155
Epoch 993/1000, Loss: 14.7473, Valid Loss: 18.6153
Epoch 994/1000, Loss: 14.3167, Valid Loss: 17.5534
Epoch 995/1000, Loss: 14.2402, Valid Loss: 12.5862
Epoch 996/1000, Loss: 13.2312, Valid Loss: 13.4680
Epoch 997/1000, Loss: 14.4391, Valid Loss: 15.4500
Epoch 998/1000, Loss: 14.7521, Valid Loss: 13.0960
Epoch 999/1000, Loss: 13.4344, Valid Loss: 11.0251
Epoch 1000/1000, Loss: 14.2437, Valid Loss: 14.1489
Data Size: 1, Mini Batch: None, Conditions: 1, Cosine shift: 0, Damping Factor: 1
KL: 10.0630921806094, #Steps: 17.81
Data Size: 10, Mini Batch: 1, Conditions: 1, Cosine shift: 0, Damping Factor: 1
KL: 127.54202940940353, #Steps: 137.36
Data Size: 10, Mini Batch: None, Conditions: 1, Cosine shift: 0, Damping Factor: 1
KL: 128.82688044382814, #Steps: 46.63
Data Size: 100, Mini Batch: 1, Conditions: 1, Cosine shift: 0, Damping Factor: 1
KL: 6.477613902425837, #Steps: 2525.64
Data Size: 100, Mini Batch: 10, Conditions: 1, Cosine shift: 0, Damping Factor: 1
KL: 8.257671846654844, #Steps: 1133.14
Data Size: 100, Mini Batch: None, Conditions: 1, Cosine shift: 0, Damping Factor: 1
KL: 9.157587605583199, #Steps: 644.69
Data Size: 1000, Mini Batch: 1, Conditions: 1, Cosine shift: 0, Damping Factor: 1
Finished after 10000 steps (20000 score evals) at time 0.7754298448562622.
Mean step size: 2.246351585846515e-05, min: 4.2371803488094884e-07, max: 8.6269348685164e-05
maximum steps reached, increase number of steps.
KL: nan, #Steps: 10000.0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
Data Size: 10000, Mini Batch: 1, Conditions: 1, Cosine shift: 0, Damping Factor: 1
Finished after 10000 steps (20000 score evals) at time 0.9988555312156677.
Mean step size: 1.1698314288993606e-07, min: 4.217490712221661e-08, max: 2.5697536898405815e-07
maximum steps reached, increase number of steps.
KL: nan, #Steps: 10000.0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
Data Size: 100000, Mini Batch: 1, Conditions: 1, Cosine shift: 0, Damping Factor: 1
Finished after 10000 steps (20000 score evals) at time 1.0.
Mean step size: 5.336683777826732e-09, min: 4.492063165884019e-09, max: 1.1720909576240501e-08
maximum steps reached, increase number of steps.
KL: nan, #Steps: 10000.0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
smaller mini batch size already failed, skipping 1, 0
