WARNING:bayesflow:
When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use

with torch.enable_grad():
    ...

in contexts where you need gradients (e.g. custom training loops).
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 9 Model: 9 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|   blocks.res_blocks.0.dense.weight   |    5376    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    5376    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 276746
gaussian_flat9_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 16.6120, Valid Loss: 15.0244
Epoch 2/1000, Loss: 14.5940, Valid Loss: 13.0460
Epoch 3/1000, Loss: 15.1036, Valid Loss: 13.9644
Epoch 4/1000, Loss: 14.5876, Valid Loss: 21.3411
Epoch 5/1000, Loss: 15.0405, Valid Loss: 13.1689
Epoch 6/1000, Loss: 14.7925, Valid Loss: 14.3146
Epoch 7/1000, Loss: 15.0808, Valid Loss: 12.3179
Epoch 8/1000, Loss: 14.7644, Valid Loss: 18.0739
Epoch 9/1000, Loss: 15.3751, Valid Loss: 14.6061
Epoch 10/1000, Loss: 15.0341, Valid Loss: 13.4988
Epoch 11/1000, Loss: 14.6442, Valid Loss: 12.3786
Epoch 12/1000, Loss: 15.1386, Valid Loss: 14.2077
Epoch 13/1000, Loss: 14.3349, Valid Loss: 13.5910
Epoch 14/1000, Loss: 14.5177, Valid Loss: 16.6345
Epoch 15/1000, Loss: 14.7919, Valid Loss: 12.9372
Epoch 16/1000, Loss: 14.8980, Valid Loss: 15.5592
Epoch 17/1000, Loss: 14.3084, Valid Loss: 14.7353
Epoch 18/1000, Loss: 14.2425, Valid Loss: 15.0947
Epoch 19/1000, Loss: 16.5269, Valid Loss: 19.8521
Epoch 20/1000, Loss: 15.4580, Valid Loss: 12.0956
Epoch 21/1000, Loss: 14.7952, Valid Loss: 14.9438
Epoch 22/1000, Loss: 14.7846, Valid Loss: 17.4662
Epoch 23/1000, Loss: 14.6239, Valid Loss: 16.1393
Epoch 24/1000, Loss: 14.4360, Valid Loss: 13.0307
Epoch 25/1000, Loss: 14.9580, Valid Loss: 18.0275
Epoch 26/1000, Loss: 15.0525, Valid Loss: 18.5592
Epoch 27/1000, Loss: 15.3276, Valid Loss: 11.6246
Epoch 28/1000, Loss: 14.2985, Valid Loss: 20.5491
Epoch 29/1000, Loss: 15.2245, Valid Loss: 13.2993
Epoch 30/1000, Loss: 15.2363, Valid Loss: 17.5097
Epoch 31/1000, Loss: 14.9667, Valid Loss: 14.3049
Epoch 32/1000, Loss: 14.5245, Valid Loss: 13.4911
Epoch 33/1000, Loss: 15.9954, Valid Loss: 15.6429
Epoch 34/1000, Loss: 16.0387, Valid Loss: 13.1030
Epoch 35/1000, Loss: 14.1849, Valid Loss: 17.6002
Epoch 36/1000, Loss: 15.6186, Valid Loss: 17.4906
Epoch 339/1000, Loss: 14.4276, Valid Loss: 21.1044
Epoch 340/1000, Loss: 13.8037, Valid Loss: 14.8563
Epoch 341/1000, Loss: 14.5223, Valid Loss: 14.4850
Epoch 342/1000, Loss: 14.2319, Valid Loss: 16.7429
Epoch 343/1000, Loss: 14.3990, Valid Loss: 15.6690
Epoch 344/1000, Loss: 14.7396, Valid Loss: 16.1856
Epoch 345/1000, Loss: 13.8762, Valid Loss: 18.2307
Epoch 346/1000, Loss: 14.6016, Valid Loss: 13.1785
Epoch 347/1000, Loss: 14.6655, Valid Loss: 11.0455
Epoch 348/1000, Loss: 14.8990, Valid Loss: 14.4354
Epoch 349/1000, Loss: 13.9975, Valid Loss: 14.2183
Epoch 350/1000, Loss: 14.7934, Valid Loss: 14.8290
Epoch 351/1000, Loss: 14.3257, Valid Loss: 13.3058
Epoch 352/1000, Loss: 14.3673, Valid Loss: 15.5514
Epoch 353/1000, Loss: 14.2764, Valid Loss: 15.4295
Epoch 354/1000, Loss: 14.5634, Valid Loss: 18.2623
Epoch 355/1000, Loss: 14.8190, Valid Loss: 16.2229
Epoch 356/1000, Loss: 14.7738, Valid Loss: 16.9295
Epoch 357/1000, Loss: 14.3502, Valid Loss: 13.1272
Epoch 358/1000, Loss: 15.0720, Valid Loss: 14.9366
Epoch 359/1000, Loss: 13.7476, Valid Loss: 14.0912
Epoch 360/1000, Loss: 13.9216, Valid Loss: 12.2554
Epoch 361/1000, Loss: 14.3371, Valid Loss: 16.1338
Epoch 362/1000, Loss: 15.0733, Valid Loss: 13.8544
Epoch 363/1000, Loss: 15.0409, Valid Loss: 16.8917
Epoch 364/1000, Loss: 15.2183, Valid Loss: 12.3906
Epoch 365/1000, Loss: 13.6138, Valid Loss: 13.0323
Epoch 366/1000, Loss: 14.1523, Valid Loss: 13.3439
Epoch 367/1000, Loss: 14.0306, Valid Loss: 12.0755
Epoch 368/1000, Loss: 15.0506, Valid Loss: 14.7499
Epoch 369/1000, Loss: 14.2416, Valid Loss: 14.1415
Epoch 370/1000, Loss: 14.8263, Valid Loss: 16.0738
Epoch 371/1000, Loss: 13.4337, Valid Loss: 16.3596
Epoch 372/1000, Loss: 13.9250, Valid Loss: 13.6477
Epoch 373/1000, Loss: 14.5949, Valid Loss: 13.8289
Epoch 374/1000, Loss: 14.4423, Valid Loss: 14.1756
Epoch 375/1000, Loss: 14.9249, Valid Loss: 12.6277
Epoch 376/1000, Loss: 13.8455, Valid Loss: 16.4919
Epoch 377/1000, Loss: 14.1707, Valid Loss: 16.3994
Epoch 378/1000, Loss: 15.1797, Valid Loss: 15.4038
Epoch 379/1000, Loss: 14.2252, Valid Loss: 12.1325
Epoch 380/1000, Loss: 14.6459, Valid Loss: 15.5288
Epoch 381/1000, Loss: 13.5992, Valid Loss: 11.0668
Epoch 382/1000, Loss: 14.2906, Valid Loss: 16.2648
Epoch 383/1000, Loss: 14.6114, Valid Loss: 12.4584
Epoch 384/1000, Loss: 13.9818, Valid Loss: 11.7580
Epoch 385/1000, Loss: 13.6004, Valid Loss: 12.5412
Epoch 386/1000, Loss: 14.3532, Valid Loss: 13.9266
Epoch 387/1000, Loss: 14.9385, Valid Loss: 13.1488
Epoch 388/1000, Loss: 14.9747, Valid Loss: 13.2960
Epoch 389/1000, Loss: 14.8689, Valid Loss: 15.7121
Epoch 390/1000, Loss: 15.2845, Valid Loss: 14.1117
Epoch 391/1000, Loss: 15.1344, Valid Loss: 13.4858
Epoch 392/1000, Loss: 14.7207, Valid Loss: 13.0889
Epoch 393/1000, Loss: 15.1284, Valid Loss: 13.3635
Epoch 394/1000, Loss: 14.6007, Valid Loss: 13.4521
Epoch 395/1000, Loss: 14.6614, Valid Loss: 17.0946
Epoch 396/1000, Loss: 13.9614, Valid Loss: 11.3262
Epoch 397/1000, Loss: 14.3771, Valid Loss: 15.7503
Epoch 398/1000, Loss: 13.6882, Valid Loss: 16.7476
Epoch 399/1000, Loss: 14.3851, Valid Loss: 12.5698
Epoch 400/1000, Loss: 14.4913, Valid Loss: 13.2989
Epoch 401/1000, Loss: 13.3961, Valid Loss: 13.6229
Epoch 402/1000, Loss: 13.9710, Valid Loss: 19.5666
Epoch 403/1000, Loss: 14.8128, Valid Loss: 15.7170
Epoch 404/1000, Loss: 14.8958, Valid Loss: 11.0243
Epoch 405/1000, Loss: 13.5660, Valid Loss: 13.4936
Epoch 406/1000, Loss: 14.5445, Valid Loss: 12.3499
Epoch 407/1000, Loss: 14.4105, Valid Loss: 12.8377
Epoch 408/1000, Loss: 14.5688, Valid Loss: 16.8843
Epoch 409/1000, Loss: 15.1241, Valid Loss: 18.3220
Epoch 410/1000, Loss: 15.0087, Valid Loss: 14.6741
Epoch 411/1000, Loss: 15.0070, Valid Loss: 11.8079
Epoch 412/1000, Loss: 14.2725, Valid Loss: 16.0886
Epoch 413/1000, Loss: 15.2628, Valid Loss: 21.5876
Epoch 414/1000, Loss: 14.5036, Valid Loss: 13.0712
Epoch 415/1000, Loss: 13.8037, Valid Loss: 17.4914
Epoch 416/1000, Loss: 14.5057, Valid Loss: 16.5729
Epoch 417/1000, Loss: 13.5031, Valid Loss: 16.1475
Epoch 418/1000, Loss: 13.4724, Valid Loss: 13.7189
Epoch 419/1000, Loss: 14.1271, Valid Loss: 13.3777
Epoch 420/1000, Loss: 15.4997, Valid Loss: 12.4003
Epoch 421/1000, Loss: 13.4327, Valid Loss: 13.0200
Epoch 422/1000, Loss: 14.4621, Valid Loss: 12.5999
Epoch 423/1000, Loss: 14.2229, Valid Loss: 12.0644
Epoch 424/1000, Loss: 14.3808, Valid Loss: 16.2992
Epoch 425/1000, Loss: 15.4214, Valid Loss: 12.0954
Epoch 426/1000, Loss: 13.7349, Valid Loss: 17.3276
Epoch 427/1000, Loss: 14.5489, Valid Loss: 11.7579
Epoch 428/1000, Loss: 14.4800, Valid Loss: 21.2437
Epoch 429/1000, Loss: 14.1149, Valid Loss: 16.6257
Epoch 430/1000, Loss: 14.7536, Valid Loss: 19.9294
Epoch 431/1000, Loss: 14.2966, Valid Loss: 13.3999
Epoch 432/1000, Loss: 13.8903, Valid Loss: 13.7228
Epoch 433/1000, Loss: 14.5931, Valid Loss: 16.4836
Epoch 434/1000, Loss: 14.1397, Valid Loss: 14.9308
Epoch 435/1000, Loss: 13.7305, Valid Loss: 17.6608
Epoch 436/1000, Loss: 15.0900, Valid Loss: 14.7394
Epoch 437/1000, Loss: 14.2320, Valid Loss: 18.7689
Epoch 438/1000, Loss: 14.6313, Valid Loss: 13.4466
Epoch 439/1000, Loss: 14.9950, Valid Loss: 15.8007
Epoch 440/1000, Loss: 14.6425, Valid Loss: 16.6467
Epoch 441/1000, Loss: 15.0080, Valid Loss: 13.5312
Epoch 442/1000, Loss: 13.8017, Valid Loss: 14.1385
Epoch 443/1000, Loss: 14.6609, Valid Loss: 14.0988
Epoch 444/1000, Loss: 14.1730, Valid Loss: 13.3216
Epoch 445/1000, Loss: 14.1336, Valid Loss: 11.9078
Epoch 446/1000, Loss: 14.0001, Valid Loss: 17.1329
Epoch 447/1000, Loss: 14.7852, Valid Loss: 14.1865
Epoch 448/1000, Loss: 14.0918, Valid Loss: 12.4394
Epoch 449/1000, Loss: 14.0108, Valid Loss: 13.9924
Epoch 450/1000, Loss: 14.7041, Valid Loss: 11.8940
Epoch 451/1000, Loss: 14.4694, Valid Loss: 17.9750
Epoch 452/1000, Loss: 15.0972, Valid Loss: 12.4067
Epoch 453/1000, Loss: 15.2500, Valid Loss: 12.8626
Epoch 454/1000, Loss: 14.2347, Valid Loss: 10.8978
Epoch 455/1000, Loss: 13.8804, Valid Loss: 12.9940
Epoch 456/1000, Loss: 13.7318, Valid Loss: 14.3125
Epoch 457/1000, Loss: 14.5224, Valid Loss: 16.0771
Epoch 458/1000, Loss: 15.1659, Valid Loss: 13.1562
Epoch 459/1000, Loss: 13.7489, Valid Loss: 16.8063
Epoch 460/1000, Loss: 14.4977, Valid Loss: 13.9440
Epoch 461/1000, Loss: 14.5134, Valid Loss: 16.6263
Epoch 462/1000, Loss: 14.3405, Valid Loss: 17.1218
Epoch 463/1000, Loss: 13.9021, Valid Loss: 12.4436
Epoch 464/1000, Loss: 14.0650, Valid Loss: 15.1284
Epoch 465/1000, Loss: 14.8486, Valid Loss: 12.8208
Epoch 466/1000, Loss: 15.3395, Valid Loss: 14.3620
Epoch 467/1000, Loss: 14.1335, Valid Loss: 16.9282
Epoch 468/1000, Loss: 15.6748, Valid Loss: 12.9967
Epoch 469/1000, Loss: 15.9642, Valid Loss: 12.7166
Epoch 470/1000, Loss: 14.7801, Valid Loss: 13.0675
Epoch 471/1000, Loss: 14.5019, Valid Loss: 12.2704
Epoch 472/1000, Loss: 14.3817, Valid Loss: 11.9231
Epoch 473/1000, Loss: 14.2114, Valid Loss: 16.5510
Epoch 474/1000, Loss: 13.8358, Valid Loss: 13.9736
Epoch 475/1000, Loss: 14.9867, Valid Loss: 12.7736
Epoch 476/1000, Loss: 13.6919, Valid Loss: 12.8603
Epoch 477/1000, Loss: 15.3790, Valid Loss: 12.4932
Epoch 478/1000, Loss: 14.1890, Valid Loss: 14.3662
Epoch 479/1000, Loss: 13.5984, Valid Loss: 15.0391
Epoch 480/1000, Loss: 14.3930, Valid Loss: 15.8253
Epoch 481/1000, Loss: 14.0874, Valid Loss: 18.1659
Epoch 482/1000, Loss: 14.4116, Valid Loss: 12.7208
Epoch 483/1000, Loss: 15.3057, Valid Loss: 12.7743
Epoch 484/1000, Loss: 13.8321, Valid Loss: 17.4613
Epoch 485/1000, Loss: 14.7483, Valid Loss: 12.9148
Epoch 486/1000, Loss: 13.6219, Valid Loss: 17.8595
Epoch 487/1000, Loss: 13.7189, Valid Loss: 13.2670
Epoch 488/1000, Loss: 15.2159, Valid Loss: 14.5629
Epoch 489/1000, Loss: 15.0958, Valid Loss: 12.1808
Epoch 490/1000, Loss: 14.2884, Valid Loss: 12.3913
Epoch 491/1000, Loss: 13.9288, Valid Loss: 14.1082
Epoch 492/1000, Loss: 13.8189, Valid Loss: 11.6260
Epoch 493/1000, Loss: 13.6483, Valid Loss: 13.6194
Epoch 494/1000, Loss: 14.2789, Valid Loss: 13.1523
Epoch 495/1000, Loss: 14.2105, Valid Loss: 16.0796
Epoch 496/1000, Loss: 13.8326, Valid Loss: 12.6874
Epoch 497/1000, Loss: 14.9640, Valid Loss: 16.8887
Epoch 498/1000, Loss: 14.6886, Valid Loss: 14.6296
Epoch 499/1000, Loss: 15.5823, Valid Loss: 18.3938
Epoch 500/1000, Loss: 14.7252, Valid Loss: 16.5559
Epoch 501/1000, Loss: 14.3601, Valid Loss: 14.4493
Epoch 502/1000, Loss: 14.2075, Valid Loss: 15.0143
Epoch 503/1000, Loss: 14.1595, Valid Loss: 12.0863
Epoch 504/1000, Loss: 13.7738, Valid Loss: 12.9485
Epoch 505/1000, Loss: 14.6375, Valid Loss: 11.9932
Epoch 506/1000, Loss: 14.6890, Valid Loss: 12.5739
Epoch 507/1000, Loss: 14.1197, Valid Loss: 11.2307
Epoch 508/1000, Loss: 14.2139, Valid Loss: 14.5983
Epoch 509/1000, Loss: 14.5834, Valid Loss: 13.7308
Epoch 510/1000, Loss: 14.9963, Valid Loss: 14.1803
Epoch 511/1000, Loss: 14.9370, Valid Loss: 17.3752
Epoch 512/1000, Loss: 13.7296, Valid Loss: 13.7729
Epoch 513/1000, Loss: 14.2859, Valid Loss: 14.9028
Epoch 514/1000, Loss: 14.6866, Valid Loss: 19.9191
Epoch 515/1000, Loss: 14.3966, Valid Loss: 15.6970
Epoch 516/1000, Loss: 14.9827, Valid Loss: 16.7387
Epoch 517/1000, Loss: 14.2208, Valid Loss: 15.3150
Epoch 518/1000, Loss: 13.9824, Valid Loss: 15.2426
Epoch 519/1000, Loss: 13.8895, Valid Loss: 15.8848
Epoch 520/1000, Loss: 14.1840, Valid Loss: 12.6587
Epoch 521/1000, Loss: 14.0296, Valid Loss: 13.0076
Epoch 522/1000, Loss: 14.5014, Valid Loss: 12.4528
Epoch 523/1000, Loss: 15.5960, Valid Loss: 13.0784
Epoch 524/1000, Loss: 14.8857, Valid Loss: 14.1272
Epoch 525/1000, Loss: 14.3961, Valid Loss: 18.4656
Epoch 526/1000, Loss: 14.3337, Valid Loss: 12.2297
Epoch 527/1000, Loss: 14.8377, Valid Loss: 12.2961
Epoch 528/1000, Loss: 14.5413, Valid Loss: 11.6237
Epoch 529/1000, Loss: 15.3980, Valid Loss: 13.1244
Epoch 530/1000, Loss: 14.8082, Valid Loss: 12.1324
Epoch 531/1000, Loss: 13.8972, Valid Loss: 19.1591
Epoch 532/1000, Loss: 14.1789, Valid Loss: 11.8926
Epoch 533/1000, Loss: 14.0690, Valid Loss: 19.3046
Epoch 534/1000, Loss: 14.5389, Valid Loss: 11.5016
Epoch 535/1000, Loss: 14.4293, Valid Loss: 12.7680
Epoch 536/1000, Loss: 15.5147, Valid Loss: 18.0793
Epoch 537/1000, Loss: 14.1348, Valid Loss: 11.1844
Epoch 538/1000, Loss: 14.5618, Valid Loss: 13.1081
Epoch 539/1000, Loss: 13.8448, Valid Loss: 14.4011
Epoch 540/1000, Loss: 14.0798, Valid Loss: 13.8272
Epoch 541/1000, Loss: 14.1265, Valid Loss: 12.7755
Epoch 542/1000, Loss: 14.1406, Valid Loss: 15.4289
Epoch 543/1000, Loss: 15.1567, Valid Loss: 21.1638
Epoch 544/1000, Loss: 15.1805, Valid Loss: 15.0333
Epoch 545/1000, Loss: 14.3511, Valid Loss: 11.8513
Epoch 546/1000, Loss: 13.8594, Valid Loss: 13.2996
Epoch 547/1000, Loss: 14.4471, Valid Loss: 11.8710
Epoch 548/1000, Loss: 14.4759, Valid Loss: 11.6697
Epoch 549/1000, Loss: 15.0489, Valid Loss: 11.9717
Epoch 550/1000, Loss: 14.1733, Valid Loss: 13.3272
Epoch 551/1000, Loss: 13.2987, Valid Loss: 14.6713
Epoch 552/1000, Loss: 14.4113, Valid Loss: 11.1660
Epoch 553/1000, Loss: 15.8304, Valid Loss: 17.2272
Epoch 554/1000, Loss: 14.4611, Valid Loss: 13.9930
Epoch 555/1000, Loss: 14.7822, Valid Loss: 11.3746
Epoch 556/1000, Loss: 14.4945, Valid Loss: 11.9808
Epoch 557/1000, Loss: 15.0230, Valid Loss: 12.9223
Epoch 558/1000, Loss: 15.5111, Valid Loss: 15.6605
Epoch 559/1000, Loss: 16.7125, Valid Loss: 12.2268
Epoch 560/1000, Loss: 14.3443, Valid Loss: 13.7373
Epoch 561/1000, Loss: 15.7999, Valid Loss: 15.4922
Epoch 562/1000, Loss: 15.4964, Valid Loss: 11.9303
Epoch 563/1000, Loss: 14.1424, Valid Loss: 12.7921
Epoch 564/1000, Loss: 14.9152, Valid Loss: 12.3885
Epoch 565/1000, Loss: 14.2357, Valid Loss: 12.8022
Epoch 566/1000, Loss: 14.3752, Valid Loss: 16.2917
Epoch 567/1000, Loss: 14.4275, Valid Loss: 10.9119
Epoch 568/1000, Loss: 14.1022, Valid Loss: 12.5790
Epoch 569/1000, Loss: 14.2651, Valid Loss: 13.9973
Epoch 570/1000, Loss: 14.6524, Valid Loss: 15.8994
Epoch 571/1000, Loss: 13.9802, Valid Loss: 14.1273
Epoch 572/1000, Loss: 13.7043, Valid Loss: 13.5009
Epoch 573/1000, Loss: 14.2889, Valid Loss: 11.7204
Epoch 574/1000, Loss: 14.6551, Valid Loss: 14.4150
Epoch 575/1000, Loss: 14.0263, Valid Loss: 15.0929
Epoch 576/1000, Loss: 14.1751, Valid Loss: 12.4681
Epoch 577/1000, Loss: 13.9822, Valid Loss: 17.7761
Epoch 578/1000, Loss: 14.4832, Valid Loss: 15.2305
Epoch 579/1000, Loss: 14.1430, Valid Loss: 15.0162
Epoch 580/1000, Loss: 14.8713, Valid Loss: 18.1019
Epoch 581/1000, Loss: 14.6582, Valid Loss: 14.0426
Epoch 582/1000, Loss: 13.8641, Valid Loss: 10.3618
Epoch 583/1000, Loss: 14.4323, Valid Loss: 12.4172
Epoch 584/1000, Loss: 14.6311, Valid Loss: 13.8842
Epoch 585/1000, Loss: 13.4049, Valid Loss: 13.4813
Epoch 586/1000, Loss: 15.3370, Valid Loss: 12.4147
Epoch 587/1000, Loss: 14.4372, Valid Loss: 14.7561
Epoch 588/1000, Loss: 15.3910, Valid Loss: 12.4022
Epoch 589/1000, Loss: 14.1137, Valid Loss: 15.1743
Epoch 590/1000, Loss: 14.1379, Valid Loss: 12.6035
Epoch 591/1000, Loss: 15.3042, Valid Loss: 13.2111
Epoch 592/1000, Loss: 15.1346, Valid Loss: 13.3399
Epoch 593/1000, Loss: 14.1672, Valid Loss: 13.6844
Epoch 594/1000, Loss: 14.4186, Valid Loss: 11.7059
Epoch 595/1000, Loss: 14.4619, Valid Loss: 15.9962
Epoch 596/1000, Loss: 14.0706, Valid Loss: 12.2669
Epoch 597/1000, Loss: 15.9644, Valid Loss: 13.9283
Epoch 598/1000, Loss: 14.6904, Valid Loss: 13.0509
Epoch 599/1000, Loss: 14.7111, Valid Loss: 15.1541
Epoch 600/1000, Loss: 14.9179, Valid Loss: 15.6305
Epoch 601/1000, Loss: 13.9133, Valid Loss: 14.1934
Epoch 602/1000, Loss: 15.1329, Valid Loss: 13.9656
Epoch 603/1000, Loss: 14.9401, Valid Loss: 12.5968
Epoch 604/1000, Loss: 14.7969, Valid Loss: 10.9601
Epoch 605/1000, Loss: 14.3440, Valid Loss: 14.0073
Epoch 606/1000, Loss: 15.6259, Valid Loss: 17.7197
Epoch 607/1000, Loss: 14.2176, Valid Loss: 17.6131
Epoch 608/1000, Loss: 14.1849, Valid Loss: 11.4408
Epoch 609/1000, Loss: 14.6157, Valid Loss: 11.7355
Epoch 610/1000, Loss: 14.4585, Valid Loss: 12.5552
Epoch 611/1000, Loss: 14.4229, Valid Loss: 14.9958
Epoch 612/1000, Loss: 14.2578, Valid Loss: 13.8604
Epoch 613/1000, Loss: 14.2497, Valid Loss: 13.1085
Epoch 614/1000, Loss: 14.1123, Valid Loss: 13.0880
Epoch 615/1000, Loss: 14.0848, Valid Loss: 12.2988
Epoch 616/1000, Loss: 13.9585, Valid Loss: 11.0578
Epoch 617/1000, Loss: 14.5832, Valid Loss: 13.0416
Epoch 618/1000, Loss: 14.1285, Valid Loss: 15.5888
Epoch 619/1000, Loss: 14.8577, Valid Loss: 19.4491
Epoch 620/1000, Loss: 14.1818, Valid Loss: 18.4343
Epoch 621/1000, Loss: 14.3437, Valid Loss: 12.3938
Epoch 622/1000, Loss: 14.2490, Valid Loss: 16.5843
Epoch 623/1000, Loss: 14.7514, Valid Loss: 11.7943
Epoch 624/1000, Loss: 14.3413, Valid Loss: 14.7068
Epoch 625/1000, Loss: 14.0667, Valid Loss: 14.9021
Epoch 626/1000, Loss: 14.2147, Valid Loss: 11.6291
Epoch 627/1000, Loss: 14.1660, Valid Loss: 14.5204
Epoch 628/1000, Loss: 14.2456, Valid Loss: 18.6500
Epoch 629/1000, Loss: 14.0335, Valid Loss: 12.3965
Epoch 630/1000, Loss: 14.2770, Valid Loss: 14.9911
Epoch 631/1000, Loss: 14.9972, Valid Loss: 14.5671
Epoch 632/1000, Loss: 13.8857, Valid Loss: 15.6238
Epoch 633/1000, Loss: 13.9884, Valid Loss: 16.5667
Epoch 634/1000, Loss: 13.9678, Valid Loss: 15.3062
Epoch 635/1000, Loss: 13.9420, Valid Loss: 19.1221
Epoch 636/1000, Loss: 14.4459, Valid Loss: 18.8217
Epoch 637/1000, Loss: 14.1740, Valid Loss: 19.5634
Epoch 638/1000, Loss: 14.7255, Valid Loss: 14.8459
Epoch 639/1000, Loss: 13.8556, Valid Loss: 13.5138
Epoch 640/1000, Loss: 14.2078, Valid Loss: 14.6016
Epoch 641/1000, Loss: 14.0712, Valid Loss: 12.2947
Epoch 642/1000, Loss: 14.4961, Valid Loss: 13.8254
Epoch 643/1000, Loss: 14.1526, Valid Loss: 18.7040
Epoch 644/1000, Loss: 14.6921, Valid Loss: 14.5557
Epoch 645/1000, Loss: 14.5944, Valid Loss: 13.1713
Epoch 646/1000, Loss: 14.0361, Valid Loss: 12.2646
Epoch 647/1000, Loss: 14.9618, Valid Loss: 17.1413
Epoch 648/1000, Loss: 14.6417, Valid Loss: 15.7406
Epoch 649/1000, Loss: 13.4213, Valid Loss: 12.8357
Epoch 650/1000, Loss: 14.9697, Valid Loss: 16.9288
Epoch 651/1000, Loss: 14.3849, Valid Loss: 14.6473
Epoch 652/1000, Loss: 15.5565, Valid Loss: 14.6345
Epoch 653/1000, Loss: 14.9060, Valid Loss: 13.3492
Epoch 654/1000, Loss: 15.3131, Valid Loss: 17.7068
Epoch 655/1000, Loss: 15.1805, Valid Loss: 16.3507
Epoch 656/1000, Loss: 14.3270, Valid Loss: 10.7712
Epoch 657/1000, Loss: 14.5050, Valid Loss: 13.8823
Epoch 658/1000, Loss: 14.6706, Valid Loss: 14.2848
Epoch 659/1000, Loss: 14.1143, Valid Loss: 13.8484
Epoch 660/1000, Loss: 14.5321, Valid Loss: 12.7821
Epoch 661/1000, Loss: 13.8039, Valid Loss: 12.6135
Epoch 662/1000, Loss: 14.3307, Valid Loss: 15.4695
Epoch 663/1000, Loss: 14.1901, Valid Loss: 14.8471
Epoch 664/1000, Loss: 14.6760, Valid Loss: 13.2746
Epoch 665/1000, Loss: 14.2499, Valid Loss: 12.3289
Epoch 666/1000, Loss: 14.3689, Valid Loss: 11.2011
Epoch 667/1000, Loss: 14.2149, Valid Loss: 14.7586
Epoch 668/1000, Loss: 14.1498, Valid Loss: 19.3661
Epoch 669/1000, Loss: 15.2470, Valid Loss: 13.2464
Epoch 670/1000, Loss: 15.1554, Valid Loss: 15.0339
Epoch 671/1000, Loss: 13.5048, Valid Loss: 15.9799
Epoch 672/1000, Loss: 14.4692, Valid Loss: 18.3415
Epoch 673/1000, Loss: 14.6970, Valid Loss: 19.0550
Epoch 674/1000, Loss: 14.9281, Valid Loss: 15.0294
Epoch 675/1000, Loss: 14.2374, Valid Loss: 13.7687
Epoch 676/1000, Loss: 15.8193, Valid Loss: 12.2645
Epoch 677/1000, Loss: 14.0469, Valid Loss: 12.5920
Epoch 678/1000, Loss: 14.2138, Valid Loss: 12.8388
Epoch 679/1000, Loss: 15.9996, Valid Loss: 12.4900
Epoch 680/1000, Loss: 13.7552, Valid Loss: 17.6656
Epoch 681/1000, Loss: 13.9035, Valid Loss: 14.3912
Epoch 682/1000, Loss: 15.3344, Valid Loss: 15.7497
Epoch 683/1000, Loss: 15.1582, Valid Loss: 12.3477
Epoch 684/1000, Loss: 13.0839, Valid Loss: 13.5890
Epoch 685/1000, Loss: 13.9667, Valid Loss: 13.6630
Epoch 686/1000, Loss: 14.7809, Valid Loss: 13.2727
Epoch 687/1000, Loss: 14.3834, Valid Loss: 13.4619
Epoch 688/1000, Loss: 14.2344, Valid Loss: 12.1432
Epoch 689/1000, Loss: 13.9924, Valid Loss: 13.6119
Epoch 690/1000, Loss: 14.4238, Valid Loss: 13.0534
Epoch 691/1000, Loss: 13.8274, Valid Loss: 13.7898
Epoch 692/1000, Loss: 13.8817, Valid Loss: 12.8570
Epoch 693/1000, Loss: 15.1157, Valid Loss: 13.1925
Epoch 694/1000, Loss: 15.2393, Valid Loss: 14.2350
Epoch 695/1000, Loss: 14.2526, Valid Loss: 14.8669
Epoch 696/1000, Loss: 14.5793, Valid Loss: 13.5233
Epoch 697/1000, Loss: 14.5011, Valid Loss: 17.5433
Epoch 698/1000, Loss: 14.5542, Valid Loss: 13.4669
Epoch 699/1000, Loss: 14.0978, Valid Loss: 15.5576
Epoch 700/1000, Loss: 14.7526, Valid Loss: 15.2531
